507.608	1	0.000000001
434.336	0	0.000000001
479.348	1	0.426275394
518.893	0	0.000000001
586.528	0	0.000000001
550.73	0	0.000000001
495.177	0	0.486289775
537.705	0	0.481477236
502.308	0	0.000000001
493.391	0	0.501117386
514.066	0	0.515972037
439.544	0	0.000000005
619.7	0	0.464291088
455.375	0	0.000000001
524.05	0	0.000000001
478.169	0	0.483125692
418.109	1	0.000003772
576.717	1	0.467992656
524.795	0	0.471367664
513.827	0	0.560202742
424.376	0	0.510494704
413.876	0	0.547070202
425.288	0	0.475111958
530.072	0	0.000001441
464.452	1	0.555343526
472.394	1	0.922083782
516.594	1	0.000000044
492.413	1	0.498709235
463.831	1	0.537325261
395.835	0	0.998483643
498.009	0	0.530339147
405.395	1	0.479504875
375.829	0	0.996613653
496.164	0	0.000000001
486.065	1	0.999999984
446.324	1	0.512515843
510.591	0	0.506378323
410.272	0	0.478819544
444.167	1	0.997718585
513.545	0	0.999999999
528.319	0	0.999999999
447.938	0	0.999999999
526.172	1	0.001520677
531.735	1	0.636521423
448.371	0	0.999999999
526.425	0	0.999999999
486.813	0	0.999999999
495.351	0	0.999999999
346.637	1	0.786420662
468.82	1	0.999999999
535.298	0	0.574663158
512.374	1	0.999999999
514.806	1	0.999999999
484.519	0	0.999999999
516.128	0	0.040445671
517.149	0	0.627368678
487.77	0	0.531696875
540.155	0	0.000000001
484.938	0	0.997340282
508.012	0	0.424993254
406.143	1	0.000000001
411.992	0	0.000000001
537.813	0	0.000000001
465.881	1	0.494871316
391.277	0	0.431075978
404.61	1	0.494374715
448.21	1	0.000000001
463.976	0	0.268579483
556.923	0	0.000000001
463.753	0	0.495637243
453.952	0	0.000000001
569.984	1	0.999993338
420.745	0	0.483505089
489.792	0	0.472247072
541.227	1	0.000000001
546.48	1	0.481981287
523.26	0	0.000000001
518.284	0	0.443248582
501.828	0	0.472570336
469.501	0	0.000000001
514.246	0	0.452307545
491.363	1	0.999934418
582.326	0	0.000000001
534.319	0	0.4279352
544.356	1	0.000000001
475.085	0	0.000000001
330.051	0	0.438482809
505.913	0	0.965982955
495.357	1	0.429343711
502.761	1	0.000000001
524.84	0	0.000000001
444.822	0	0.49311872
550.54	0	0.461574754
488.826	1	0.000000001
384.539	0	0.548596915
608.911	0	0.538817411
484.517	0	0.995305503
528.756	0	0.999869377
555.668	0	0.540231734
479.407	0	0.000000001
510.689	0	0.000000001
480.591	1	0.438186888
525.471	0	0.000000001
452.145	0	0.43568585
558.635	0	0.488050991
497.641	0	0.490011891
568.654	1	0.485956585
464.573	0	0.420367887
475.42	0	0.491150124
444.92	0	0.000000001
397.005	0	0.506928161
524.339	0	0.48185921
600.369	0	0.000000001
381.603	0	0.461785876
441.158	0	0.000000001
430.989	1	0.000000001
495.198	0	0.000000001
516.044	1	0.999518382
526.875	0	0.424848182
504.062	0	0.000000001
492.633	0	0.448253546
489.093	0	0.452451418
471.784	0	0.461572754
604.792	0	0.469944967
510.713	0	0.000000001
562.556	0	0.431768236
515.414	0	0.000000001
344.508	0	0.000000001
472.608	0	0.397269588
334.627	0	0.000000001
323.058	1	0.000000001
457.901	0	0.000000001
500.229	1	0.000000001
499.605	1	0.999999999
492.649	0	0.999999999
510.411	0	0.000000001
469.632	0	0.544785429
536.183	0	0.000000001
410.486	0	0.53335622
446.622	1	0.533699196
575.265	0	0.515251922
489.667	0	0.472424943
468.031	0	0.000000001
426.976	0	0.518961023
500.469	0	0.000000001
502.785	1	0.507855411
444.292	1	0.534415885
558.233	1	0.000000001
429.343	1	0.000000001
477.852	1	0.000000001
484.019	0	0.000000001
538.509	0	0.000000001
501.714	0	0.000000001
498.428	0	0.196399563
477.68	0	0.96306751
410.819	0	0.438317002
501.392	0	0.524192834
495.808	0	0.994631492
452.053	0	0.000015988
487.288	0	0.999999999
495.981	0	0.999993035
500.903	1	0.997724861
378.141	1	0.534843476
519.505	0	0.51860547
508.885	1	0.999999999
485.586	1	0.999999999
505.032	0	0.564631429
420.627	0	0.485238443
511.595	1	0.835792653
534.64	0	0.535982407
391.861	0	0.427657969
398.441	0	0.423028472
475.665	0	0.000000001
492.139	0	0.937468441
566.711	0	0.520671159
465.522	0	0.000000001
449.752	0	0.473870747
501.108	1	0.458368225
513.523	0	0.45707208
518.85	0	0.471077968
509.87	0	0.000000001
533.742	0	0.482919073
414.081	0	0.499064665
498.932	0	0.999999999
382.281	1	0.486481901
387.371	1	0.519103174
457.342	0	0.490046268
508.301	0	0.453538428
458.01	0	0.937109434
515.452	0	0.988183882
410.398	1	0.480674249
486.34	0	0.999999852
317.17	1	0.502710603
494.364	1	0.468362923
450.591	0	0.999999999
549.095	0	0.541055789
440.858	1	0.999400076
451.056	0	0.999281006
521.415	0	0.999700597
472.254	0	0.517395507
513.88	0	0.000000001
523.929	0	0.999999999
442.62	0	0.999999999
509.708	1	0.50206831
317.816	1	0.541372331
449.983	0	0.986010141
372.73	0	0.513293717
449.945	0	0.343784925
503.262	0	0.536153599
420.468	0	0.999999999
409.108	1	0.563778771
521.239	0	0.577500408
509.017	0	0.52103967
501.271	1	0.999999986
526.221	1	0.486159221
484.18	1	0.56209551
515.555	0	0.541208178
503.472	0	0.998502691
548.488	0	0.999999999
550.127	1	0.521467423
486.109	0	0.000000001
562.632	1	0.470524981
482.141	0	0.000000001
413.126	0	0.440777437
471.189	0	0.454409284
478.019	0	0.000000001
485.666	1	0.000000001
493.35	0	0.000000001
509.515	0	0.000000001
458.256	1	0.000000001
511.784	1	0.476813272
565.256	0	0.458866148
492.99	0	0.000000001
553.246	1	0.412832919
461.837	0	0.440133529
595.856	0	0.000000001
400.333	0	0.462622467
521.493	0	0.978868841
421.915	0	0.000000001
421.114	1	0.999958499
440.325	1	0.997719482
496.906	0	0.494303767
513.978	0	0.000000001
537.474	1	0.000000001
490.957	0	0.000000001
440.944	0	0.527233595
437.022	1	0.000000001
491.715	0	0.999999999
479.55	0	0.492510626
469.106	0	0.000000001
497.678	0	0.519343031
471.108	0	0.000000001
538.832	1	0.503022441
433.647	1	0.007302786
454.85	1	0.501650361
456.911	0	0.474676449
513.463	0	0.502749447
427.063	0	0.57936994
518.53	0	0.538817622
466.202	0	0.999999715
482.276	1	0.999999999
516.13	0	0.511942337
609.049	0	0.000000089
553.064	0	0.999998465
